date,code,BOOK_TO_PRICE_RATIO,TOTAL_PROFIT_GROWTH_RATE,OPERATING_REVENUE_GROWTH_RATE,ROC20,VOL20,VOL60,ROE_TTM,NET_PROFIT_GROWTH_RATE,ROA_TTM,NATURAL_LOG_OF_MARKET_CAP,ROC60,INDUSTRY_CODE,market_cap
2020-01-23,000568.XSHE,-0.03923450226946626,0.37135381440066184,0.3757043283287846,-0.04540669454944341,0.17577593441705278,-0.05137238797704362,-0.42081093557981997,0.35171247253636284,0.09037760164850513,0.5060745718379999,-0.5845798258213687,801120,1210.6179
2020-01-23,000596.XSHE,-0.23935276913973233,0.42621858597874396,0.2674999935078592,2.0547257382964474,-0.04151899531264131,-0.24516256006293397,-0.1110622708616804,0.475375586986918,0.15925321192530822,0.16299357244875423,2.3083916775753206,801120,721.1552
2020-01-23,000625.XSHE,0.9394778800570532,-1.4614247803686629,-1.187800888353965,-0.3121384769743453,0.08269401624995429,0.41767918196086257,-2.4384008900428884,-1.3647030210134006,-2.0970995743687837,-0.2666374238533447,2.2559704602836894,801880,474.5017
2020-01-23,000627.XSHE,-0.03904990553603076,-0.37378715974449583,1.9488902934964014,-0.8236410036033246,-1.8856552702003984,-1.7389558811060268,0.21268403759926766,-0.8956949373122309,0.0927090691556379,-0.2709956381298464,-1.1074760374616879,801790,320.1528
2020-01-23,000629.XSHE,-1.4089683835249995,-0.11482325561248774,-0.5577348659423438,-0.5849739874671775,-0.7219936316005962,-0.7195794128006693,2.586571309037435,0.6861725222173155,2.4724692226726397,-0.3900020457153699,-0.6224673971189849,801020,225.0514
2020-01-23,000630.XSHE,0.9709677662774323,0.47638315726375163,-0.17949267690239673,-0.31418143590717945,-1.6829103085902357,-1.6133059590746697,-0.0801878428465673,0.9659015006965938,-0.23023801268528954,-0.42411884163339936,-0.7957917247808531,801050,232.6364
2020-01-23,000651.XSHE,0.30326699122414735,-0.5121960262640852,0.028985839512187066,-0.3525960851519443,0.08635319388145689,0.21409904373849287,0.2456086068575839,-0.6140317198658388,-0.545341635033155,0.8226796272338561,-0.3675560759612304,801110,3846.4583
2020-01-23,000656.XSHE,-0.2783382033459217,0.8437286261225819,0.12694908722719236,0.051570864186899525,0.14035756050059953,-0.27668372895208193,0.7174953737332289,1.3476126170906146,-0.23628377593139915,-0.33083327557513625,0.27805820088727473,801180,381.2557
2020-01-23,000661.XSHE,-0.4784461825713417,0.9842659517934683,0.04204542412134644,1.7479957041656873,0.4722444254156779,0.914392181329039,0.7823269045063873,0.9409664412621385,1.4355899241276515,0.4547681610581512,0.6780203362916936,801150,1007.7535
2020-01-23,000671.XSHE,0.756515780956465,0.48272912637246057,0.7602819849281305,-0.6960543430618655,0.18573118604970199,0.2832859560690805,-0.5070242630441996,0.7746846874370455,-0.38473303543509585,-0.5057999854428764,1.372725763714619,801180,292.7365
2020-01-23,000703.XSHE,0.13825941129729633,-0.2406758682157071,-0.0399917776075821,0.6877644186644182,-0.2692318789957879,-0.2043001551079832,-0.6358285737116436,-0.22903290702613907,-0.8569692522241614,-0.3302925754392115,-0.7902275377567296,801030,389.8847
2020-01-23,000709.XSHE,0.3507093504572668,0.2344712893311225,0.21751735521732235,-0.08797177811401415,-0.34113993235724005,-0.3891923702300024,-0.09597120504048069,0.29998371623538067,-0.33904961175833437,-0.40750692913054987,0.21861867554179842,801040,255.9084
2020-01-23,000723.XSHE,-2.0334204183499835,0.24290571488487808,-0.2133596593352158,-1.6900207951730035,1.7295606664213543,1.859404314438333,1.2194002665594617,0.6482432693236826,0.7068079630190454,-0.1582736504774081,-0.4927254838702345,801020,319.3326
2020-01-23,000725.XSHE,1.25060962816153,-1.8924242431994058,0.19734727582628833,-1.4976750705775497,0.9310420451413275,0.7972002657775956,-2.055675726459365,-2.2436169631198752,-2.192587978120627,0.42737556065674,0.8119184641768523,801080,1642.4844
2020-01-23,000728.XSHE,0.7950171544758502,1.014563204504229,-0.137415717095826,-0.3161067330568978,-1.1207104079997086,-1.1986911267934222,-0.13569816532747217,1.032529341783163,0.11451604254514247,-0.3309211337630696,-0.08176112883127261,801790,292.4573
2020-01-23,000768.XSHE,-0.10227035040451124,0.7409823105538498,-0.09723313679428296,0.07350695187258986,-0.5201989249232605,-0.3503011364803856,-0.3919862819049024,0.5747626427689103,-0.41072882600437155,0.05875006609819834,0.4952657263060219,801740,460.7025
2020-01-23,000776.XSHE,0.7571223141006487,-0.7492521902125239,-0.32126955397329165,0.4062757967551398,-0.6062250332186511,-0.6403174362188805,-0.1900239733043482,-0.9776963082282805,0.04808679269555186,0.5634807178458677,0.3209840288155736,801790,1128.6831
2020-01-23,000783.XSHE,0.26393590736855305,1.4264652596526624,0.061602302674530575,0.2495043815693251,-0.2619146596855388,-0.6026400849387997,-0.22124691657449494,1.1983569795740097,-0.012703532330730464,-0.15674747667445052,-0.4833810453643698,801790,380.434
2020-01-23,000786.XSHE,-1.0805154191984263,-2.2269136691988693,-1.553101477108795,0.5623779584862064,-0.5885165916436882,-0.4579915035290184,-1.648528623893046,-2.1212842543120205,-1.3854489705195574,-0.2502477245755114,1.6412374171105597,801710,435.0483
2020-01-23,000858.XSHE,0.09028845961144555,0.24057540615355025,0.5285131502931332,-0.712490506802267,0.2892833431649037,0.059049318914038924,-0.9498014023446666,0.11239525775797611,-0.09542879337255991,1.4315976940749502,-0.6081873327077975,801120,4897.0366
2020-01-23,000876.XSHE,0.4174836385620025,0.3165026075398588,-0.48994164382410926,-0.45400928770071525,-0.13054749415948844,0.08941365372841363,-0.05991329406368266,0.4047194483807313,-0.24146997625629668,-0.21928412789661192,-0.5510467574894994,801010,764.7851
2020-01-23,000895.XSHE,-0.05462116526852828,-0.3784838916912909,-0.3743043036531688,0.10054992345005959,1.4229781051538737,2.5887513701691445,1.1176916388535996,-0.29571810262610004,0.11967201717430274,0.36015614722933126,-0.4657809448309906,801120,971.222
2020-01-23,000898.XSHE,0.3641879334269148,-0.5455441245132248,0.044118358685232534,-0.04415284925016065,-0.3957408889140323,-0.43366234888811606,0.15243580991530598,-0.5811712180173214,0.23186256238278435,-0.33624087760399224,0.537366828742388,801040,284.9791
2020-01-23,000938.XSHE,0.8466701275493074,-0.3292357085516561,0.19116799728988051,-0.4162956552234588,-1.6285063471784227,-1.3878548766357024,-0.9381398559503735,-0.3118825355153396,-0.6103132230220156,0.10758395201974988,0.11130458149402515,801750,675.3874
2020-01-23,000961.XSHE,-0.5895793206839036,0.5105736621357215,-0.3546100222695826,-0.22474412132229876,0.18062174952396437,0.1439953855498101,-0.3495107878276399,1.8643100720465657,-0.5294370986804807,-0.3945279328714241,1.0096931894728862,801180,346.2976
2020-01-23,000963.XSHE,0.16428526755242634,0.5366606342661298,0.06248286140473874,-2.4397618606494826,0.11554224322316449,-0.06939798938337544,1.231914894333662,0.7025663869132983,0.9026093633275695,-0.21812519008693954,-2.029250769798192,801150,364.8353
2020-01-23,001979.XSHE,-0.8642535055845388,-1.615571717091138,-1.8528840786483414,-0.6271860039845568,-0.4910114727567322,-0.6957658602017105,-0.8264687918697726,-1.4266048548417338,-0.17439435419136945,0.546893692591512,-0.5840690195112026,801180,1434.8225
2020-01-23,002001.XSHE,0.22139738190127356,-0.9412791451302442,-1.6432825964105153,0.7177309637313535,-0.07074054728058173,0.1771351542247306,-0.3255526422913285,-0.8827917099723906,-0.36559451880581173,-0.0009290938150303491,1.4571545258545031,801150,506.4397
2020-01-23,002007.XSHE,-0.5721376989026669,1.413210229497146,1.1651996966049525,0.575321857771908,0.9502088310317843,0.5281378555946655,0.9268454516890123,1.3806394355832232,1.5270935459503443,-0.001022807076616097,-0.14563130393457507,801150,506.36400000000003
2020-01-23,002008.XSHE,-0.2988363169179782,-1.5244362567585032,-1.783976241533828,0.0446475854012661,-1.5122269064237945,-1.0631557234907323,-0.8275591946323345,-1.4843102120599319,-0.9495046328592863,-0.4101478172884803,-0.8154712433730095,801080,463.7483
2020-01-23,002010.XSHE,-0.381225215217512,1.1517203436579917,-2.287677282490459,1.669627565932097,-0.05958512091025776,-0.4521090324589192,0.08611052868383659,2.358325766519845,-0.34984362827570176,-0.597977330846543,-0.32100726464735235,801170,231.3048
2020-01-23,002024.XSHE,0.6326224625659171,1.0345945438166435,-0.6379039613665742,-0.1062150007450211,-0.2607150858379481,-0.13934197900099296,1.1674899278837938,1.0059147264668473,0.8767619812107407,0.36585498705620967,-0.3535916280998861,801200,931.0039999999999
2020-01-23,002027.XSHE,-0.43747905011870253,-1.9599213302820806,-1.3379775744462632,-1.8304270693674438,-0.6146962301314615,-0.7802313326526965,0.5295562060266059,-1.9601556401983848,1.3667772003083254,0.25435334526277253,-1.62582415308011,801760,863.0594
2020-01-23,002032.XSHE,-0.5352905030489075,0.2669574987924877,0.3303407860443336,-0.5527278878184183,-0.9982040068566932,-1.0943059297832485,1.0405642232393275,0.31222437280979864,1.2793367060953944,-0.43040884920450356,-1.4845226788436905,801110,579.8749
2020-01-23,002044.XSHE,-0.43889105290144576,-0.08101841572397277,-1.0171076571878521,-1.6050595961638099,-0.6645203356960097,-0.2317779441781608,-0.5721509785877609,-0.11019875985412965,-1.2981141063755772,0.05555786874327949,-0.9215148853447497,801150,551.5329
2020-01-23,002050.XSHE,-0.3537410101839715,-0.17971933745711288,-0.11318358548985251,2.2895446990591464,1.5185806026619042,0.9403083220411451,-1.1358825361830147,-0.13057516483807374,-0.30464891274331923,-0.4357060154895906,2.155263019094708,801110,575.2568
2020-01-23,002081.XSHE,-2.018774560949824,-0.12283134518134305,0.3441423980940063,0.6148947607815616,0.4433655555315568,0.5545453269576528,1.109963669208447,-0.02554323910220805,1.2732541635316297,-0.6786782246076533,0.6531472771509182,801720,233.0067
2020-01-23,002120.XSHE,-1.7233643129888547,0.017041283293532175,2.4759570899973857,-0.23359086777480825,-0.2333017577861672,0.4978085860867689,1.5970733746269195,-0.14045721827018812,2.0989857321587464,0.0967354904093311,-0.5739824704165896,801170,660.3166
2020-01-23,002142.XSHE,-2.4672413878772548,0.40133033609928154,0.19577266179173974,-0.08628700141087683,-0.42617838394714386,-0.4092308174263317,0.30506738981452713,0.27654333051333213,0.07255380621269923,1.3519592063868637,0.33766746152998495,801780,1515.7091
2020-01-23,002146.XSHE,0.8563485551166481,-0.3305233116938296,0.3319333771880699,0.27202146925785825,0.003957685716187196,-0.03472840052795945,0.8154450443079395,-0.007156094260121185,0.20623206415914025,-0.3091572577537469,0.15535270379362937,801180,393.9436
2020-01-23,002153.XSHE,0.010428632024455103,0.22002928707820016,0.6063077374893432,-1.7211680031995742,-1.2092562815524774,-0.9461389374990917,-0.9414786172496115,0.1834546233669885,-0.6387168817768802,-0.23749463471609908,-0.9030834076052282,801750,401.1082
2020-01-23,002179.XSHE,-0.7559926202596393,0.775612322108191,0.6948907643579216,-0.8071278430348369,-0.7477566414662188,-0.520511974803833,1.3392858382130768,0.48354070677825545,1.566819601301974,-0.01618887987709728,-1.1224255967357377,801740,411.409
2020-01-23,002202.XSHE,0.15193636799244933,-0.6637697938793548,1.0997478629410669,0.36673733487844984,0.161690803350045,0.08849489763741858,-0.5710223197092518,-0.6879182318175309,-0.954184412196488,-0.09742225470886524,-0.998109010674802,801730,497.2905
2020-01-23,002230.XSHE,-0.17852493972575606,0.6795773786640132,0.9289622413419911,-0.7829930621166968,1.4281061473336392,1.0709052905214764,-1.0181379204224517,1.034774525948781,-0.992500857590596,0.1975661561605592,-0.4471615007512745,801750,773.6786
2020-01-23,002236.XSHE,-0.03328385746709433,0.4259049212677697,-0.151294328916181,-1.0701816877547823,0.8380713426343293,0.5099733544142947,1.084848367253322,0.5336546434440711,0.9781707149509711,-0.23382990677219742,0.1974320973729672,801080,605.2078
2020-01-23,002241.XSHE,-0.11186120567818097,-0.8652014858958897,1.100701727937639,1.026765211822049,-0.05298546962707818,0.5778193385204107,-1.185399216364646,-0.8548874935067173,-1.2309936076344545,-0.07764424774900408,0.3184977799095219,801080,766.169
2020-01-23,002252.XSHE,0.04964510266841844,-2.2552795945035236,0.3278211726465817,1.0696564949050562,-0.34640389526265725,-0.5305734697440616,-1.9055816645000514,-2.211714053422933,-1.8685425655012116,-0.15972827141254045,0.002953073168403848,801150,398.4672
2020-01-23,002271.XSHE,-1.4525833926784864,1.1791026747118198,0.4579250300946707,1.4141665736760807,0.9630121781292943,1.3385752935172837,1.269936916011204,1.0299965844255887,0.7710020519744354,-0.298932950721557,-0.018744507519777555,801710,404.2177
2020-01-23,002294.XSHE,0.15419130901054373,-0.7327406678848293,-0.7869169744117618,-0.6160059320799323,-1.1533984639923975,-1.3182572038825828,0.2675404301026148,-0.7230105026248302,1.0856374690182058,-0.6359361270540508,-0.4184600954941976,801150,194.1406
2020-01-23,002304.XSHE,0.2786922178425358,-0.5321420736682,-0.8329223671768021,-0.44314786226519454,-0.254811441103097,-0.37282023160901034,-0.7819040868726618,-0.5571408897342851,0.05206824088361511,0.6968998135627409,0.17233102483728682,801120,1614.8883
2020-01-23,002311.XSHE,-0.21939025454707675,-0.6064932362559637,0.37193134594889543,-0.006999845591424421,-0.7963702827818527,-0.937046315825454,0.6778901582519913,-0.5234416779547498,0.29706326806260536,-0.45209538298554486,1.372776191528544,801010,538.1117
2020-01-23,002352.XSHE,-1.4595987003332833,0.4514240942232077,0.21744510575025355,0.9823145204060076,0.3375987242618879,0.35908566775221373,0.32166606607935494,0.45052844681190773,0.057293412201871376,0.7351519193775279,0.4804414665453013,801170,1731.4003
2020-01-23,002410.XSHE,-0.545393965591885,-1.10038435596253,0.7044887454878881,1.142597323757635,-1.3996086147694122,-1.1303856565964872,-0.2915397570287484,-1.2246456854606464,-0.752921279570586,-0.15982432728881585,1.055811690447237,801750,451.0208
2020-01-23,002411.XSHE,0.8954481613363724,-1.2766364446976501,0.14674437127302134,-3.28421149730299,2.23898177743196,1.6999773775788236,-1.7554408210808001,-1.5169314919526549,-2.2932259625239575,-0.6507330207460271,-2.3817738318474855,801150,189.85
2020-01-23,002415.XSHE,-0.27196742476319447,0.4050411809636012,-0.07983023936013874,0.3469816734007656,-2.1503283995354785,-2.1951288055363825,2.090854220963697,0.25525412208628473,2.074196280903195,0.9022093112044615,-0.9202335975020357,801080,3364.2039
2020-01-23,002422.XSHE,0.3705210996289765,-0.6797847729595193,-0.4849954921544423,0.6495817335173242,0.20090485367192998,0.2333731669559805,-1.0939144357467958,-0.44271670125338053,-1.6365392208376877,-0.22706391268696516,0.006192972261751833,801150,359.9465
2020-01-23,002456.XSHE,-0.2788684181302281,-2.093921748363407,0.3917650897695135,-0.20187117261700274,0.7724885072667795,0.44695122943208243,-3.873288242907946,-2.0306098916064457,-3.289119074138559,-0.3789174625989676,1.3312255344641029,801080,486.1458
2020-01-23,002460.XSHE,-1.4450149800517014,-1.4317762405303345,-0.36337232870831143,2.1794536701481153,1.735967541121685,1.8846363201046576,-0.11566498504677172,-1.089613517956243,-0.008996979372695424,0.158375723134511,2.1613960709171747,801050,560.601
2020-01-23,002466.XSHE,-0.8942716826266116,-1.078245017403508,-1.703681154238998,2.1926966673919566,1.6736428460684287,1.8247451199283993,0.08974586599002844,-0.579357169658,-0.12395611656298718,0.020506423320784988,2.1650939980744597,801050,455.24199999999996
2020-01-23,002468.XSHE,-1.3903539283928918,-0.8252693852458063,1.4818159634485324,0.8719489205046423,-0.3969618888009929,1.0364079833480966,1.289465693890911,-0.8162911748455508,1.9175825728942029,-0.4459137545817112,-0.8098916386664862,801170,291.0055
2020-01-23,002475.XSHE,-0.48895470294106824,2.2229672619534977,2.35348616144779,0.9537320991030063,-1.2958122360588447,-0.937611299671447,0.9111788449568109,2.076548795985573,0.48721098896060766,0.6826949129735701,1.1409542829259505,801080,2415.0742
2020-01-23,002493.XSHE,-0.8279690644927421,-0.44411668199412196,-0.007403461768535102,-1.1733358823212368,-0.893601236987093,-0.9051021993681485,-1.0188926155995777,-0.38545032670568535,-1.4604418842422586,0.0791343185044698,-0.4044674305811444,801030,723.4774
2020-01-23,002508.XSHE,-0.23825322605709698,-0.08532568528692538,-0.1763312822450195,0.04191877818776571,-0.30238235813576864,-0.010952866223986684,0.5549640890178015,-0.006114318239735976,1.3619704426133517,-0.8420151895350049,-0.46941373843781087,801110,311.4697
2020-01-23,002555.XSHE,-0.7068172544004875,-0.33137559925373056,2.530307349403515,1.8992695116883886,1.2283413742435614,1.8163904772489279,1.077053994819802,-0.5181272130169646,1.8495322706028223,0.10091812063677291,1.8147884378598798,801760,684.5808
2020-01-23,002558.XSHE,-0.2823316039159323,-0.7064270067399584,-1.9670673543871726,-0.2542555721628163,-1.8107389917415293,-1.9832394196745506,-0.45259961238379487,-0.9372494935649831,0.2188352850446306,-0.3130322153791441,-1.1151527176380711,801760,366.4128
2020-01-23,002594.XSHE,-1.2648898153801271,0.8756443563830293,0.5095198715921022,1.812983015472489,2.0090541753373454,1.2199323036503298,-0.8658262580323822,0.448013821729362,-0.7564331174195573,0.551564955227698,2.234025069473383,801880,1632.2479
2020-01-23,002601.XSHE,-0.5410575587518078,-0.007375021675093177,-0.6214989137800699,1.778620510019808,0.26797532135231206,0.28220704614038916,0.7864854392977337,0.11219252519169474,1.0905957405423665,-0.4427813108462649,2.414786218438986,801030,328.9842
2020-01-23,002602.XSHE,0.17912940644722483,2.5711041394388485,2.5661371756008253,0.012849264532279232,0.6113940287124868,0.6582473152384511,-0.8415935618952624,2.5514899619891027,-0.6795085396014896,0.16705599592823075,1.8130147526703237,801760,756.467
2020-01-23,002607.XSHE,-0.9347858291129963,2.538258033063524,0.6137349021200605,-1.2355460339231208,0.2887905462899419,0.9721058556435447,3.028179884139115,2.4968674944068,1.7947475152852987,0.37381142137045514,-2.462447600673943,801760,1033.6561
2020-01-23,002624.XSHE,-0.4830176488210307,-0.39086359780294094,-0.4365379739703258,0.7448675053582927,0.29332207809509137,0.6168516766606973,0.9358660524449407,-0.0900777303833263,0.671646388362805,0.02874998983832583,1.8167241015263869,801760,613.9022
2020-01-23,002673.XSHE,-0.39324078318882627,-0.6850068055941281,0.995162008689898,-0.36256602925624165,-0.8779836430023195,-0.8998627359130741,-0.48944539634493683,-0.6458407352618871,-0.051964244381474976,-0.2632457303232289,-0.14315031556535815,801790,323.9202
2020-01-23,002714.XSHE,-0.3210117302878988,0.8090925007271594,0.572556771662787,0.569360737739028,1.0117348437429963,1.1746551092519195,-1.1730945856406854,0.7861892037046715,-1.3045776895696692,0.3478505778324046,-0.28514066388257425,801010,1800.7241
2020-01-23,002736.XSHE,-0.44924689095978937,1.1054691883947607,1.0095993401833911,0.4726236594023699,-1.4993338056096088,-1.4464128935142813,0.34711307513696715,0.9011377094907375,0.2783794584981722,0.48897531333206223,-0.42107759203322725,801790,1008.6
2020-01-23,002739.XSHE,0.9821976233419087,-1.2394700297766466,-0.36500714031584247,-0.7606839696568672,0.26765479744761506,-0.20133204030152188,-1.3142535062051208,-1.2246954762963973,-1.6506597811784187,-0.32590288747379953,-0.0024273957608823248,801760,359.3603
2020-01-23,002773.XSHE,-0.5838611215326761,-0.033181835397936725,-0.41601221145643635,0.2542032377390905,-0.8954388963620938,-0.17697718995416697,0.2596091015983351,0.08501678984149577,1.2312025495610661,-0.27479364270276163,1.6278260078143059,801150,334.9161
2020-01-23,002841.XSHE,-0.6173919671480841,1.9747171343608232,0.04691548150367018,-1.8382743127522276,-0.5528032239591875,0.2039810451177112,3.241906428512591,1.821993080352494,2.3158023584792224,-0.3012567509042959,-2.0877967430686972,801080,546.625
2020-01-23,002916.XSHE,-0.6730314023319866,2.5696678606991763,1.5993823780173482,1.042070346802328,0.8366444340699138,0.5086021601165672,1.8209111488153107,2.4780344747199696,1.1326291483967326,-0.23699476829150967,-0.21231756162799384,801080,602.3301
2020-01-23,002938.XSHE,-0.24608024340339507,-0.0900790605531641,-0.013486285028382356,0.3794721812252307,1.0316203877213246,0.6959651926948325,0.1903863750793665,-0.03223221454821777,0.8720899847390461,0.19432251457503946,-1.2122153726703995,801080,1155.2531
2020-01-23,002939.XSHE,-0.9577779047948084,-0.0827060369951365,-0.09904261097093695,0.3968502364408004,2.128712074486804,2.1386033828599222,-0.09929250083938676,-0.059824579644621886,0.10217407353630317,-0.08554353330163518,0.7622474853710144,801790,423.6148
2020-01-23,002945.XSHE,-2.0006255105348876,-0.07513454620470848,-0.0945757338441637,-0.15511786027293784,2.1071669557154076,2.117899502639467,0.31243967114993926,-0.047233330455934426,0.5228614451792437,-0.1332031145006055,0.08485313877779037,801790,394.2
2020-01-23,002958.XSHE,-1.8727004720567775,0.1700071743936368,0.036650473687428596,-0.03698626388887284,2.982667209683762,2.789020554677678,0.4685539525836458,0.288116898599086,0.2130335779062402,0.338943664445818,-0.28593788738021286,801780,328.3333
2020-01-23,300003.XSHE,-0.5245970632596445,0.6773779740264865,0.7122141228536645,-1.4411163351283158,0.6847763957847658,1.37338991205719,1.0547160283421955,0.6224746245099142,0.26003167854327647,0.07565968342493035,0.24636649542019926,801150,568.5254
2020-01-23,300015.XSHE,-0.7401044730964647,0.755565982841698,0.32041258123533184,-0.26574349519295876,-0.10462395386280998,0.053689842807206664,0.5477513399669082,0.7518878792308169,0.7230067566137117,0.5916425781631206,-0.38957480650549564,801150,1239.1245
2020-01-23,300017.XSHE,-0.2204166100685925,0.4893000115957663,-0.2661897514200515,-2.044015259800897,1.1317565269518854,1.1240854311723072,0.3316923107497644,0.5797367718930703,1.4013827502752998,-0.5968927825307371,-1.4572656336971328,801770,199.5893
2020-01-23,300024.XSHE,-1.201483490037117,-1.8501924657726747,-1.3583330472444124,1.3683409719032664,0.38321765565744437,-0.042919803760899426,-0.664349583713137,-1.8608753251174817,-0.396085071137306,-0.680392902642878,0.09246022792656425,801890,236.0643
2020-01-23,300033.XSHE,-0.5461898358263223,0.6816387864859512,0.7901005656170543,-0.7017134080450157,1.5732011814397322,1.4428737075874924,1.535115280244577,0.5352639179431941,2.0953392801950335,0.013852691291058792,0.00807794204232433,801750,586.2528
2020-01-23,300059.XSHE,-0.22352873933962875,1.350317832567688,-0.8574362428379256,-0.6484417667481522,2.088886288790097,1.9290444313054338,-1.129317240497315,1.2918104023399435,-1.7139428942087764,0.3602608131393081,-1.3200987427198159,801760,1012.7138
2020-01-23,300070.XSHE,-0.6252231947130149,-2.1410846202500924,-1.2845823033297612,2.5988443794997345,2.5631047910719906,2.1182414817736186,-0.362805253177314,-2.0372412846064933,-0.5685372904805909,-0.5449722699354029,1.8231111288327535,801160,271.2059
2020-01-23,300122.XSHE,-0.7653003918040148,1.8441995075224167,2.3006753486462084,1.7515200223734355,0.3723580653359896,0.23125237048662758,2.660926532927859,1.7907978805651146,1.4429560213641286,0.4180698601828651,1.7804682155477658,801150,953.44
2020-01-23,300124.XSHE,-1.4124090709817103,-0.2701208712023381,0.29597449465409503,0.02395402535410782,0.09736254556512661,0.09832393785708726,0.5517880662397828,-0.16061586854852725,0.8815594906508067,-0.08523861783034252,1.0817393843402843,801730,506.5206
2020-01-23,300136.XSHE,-0.5880936768957719,-0.05799002019993751,-0.07191098910054858,-1.4930575845330647,0.7330914652036647,0.40909246204399846,1.3542401210938972,0.03720714243072486,1.4206166199673735,-0.4660689514370473,-1.3542184249535314,801080,426.2016
2020-01-23,300142.XSHE,-0.6376498814665702,-2.2642336785308643,1.0277722434725616,-1.9768557673017484,1.3056803703372655,0.8397307425758668,1.0827476700807037,-2.226604529600653,1.547638363812948,-0.10336974828943173,-0.7196768714872374,801150,433.8647
2020-01-23,300144.XSHE,0.1672022262708002,-0.25405010792968347,-0.5957334747921992,-0.3842955958454615,0.12408711436099387,-0.02422945604719439,-0.5338201457274032,-0.15943271872685427,-0.24450064787768,-0.466521448206401,0.021922701603780514,801210,391.3325
2020-01-23,300347.XSHE,-0.7695273913646171,1.662186635340398,0.6464486708310175,1.7866185177606622,0.3438320860713767,0.6764319788305976,0.27799615692505575,1.7623763861919326,0.6577120907128544,0.05266412278532928,0.3336293060176026,801150,549.1256
